order_id,customer_id,product_id,quantity,unit_price,total_amount,status,currency,order_date,shipped_at,delivered_at,_source,_loaded_at
O00670,C00728,P00259,3,1346.3201,4038.9603,paid,VND,2024-07-27T00:00:00+00:00,2024-08-03T00:00:00+00:00,2024-08-12T00:00:00+00:00,shopify,2024-08-12T01:00:00+00:00
O00671,C00167,P00534,4,1198.9532,4795.8128,cancelled,VND,2024-04-15T00:00:00+00:00,2024-04-17T00:00:00+00:00,2024-04-19T00:00:00+00:00,shopify,2024-04-19T01:00:00+00:00
O00672,C00031,P00402,3,4719.0703,14157.2109,cancelled,VND,2025-08-03T00:00:00+00:00,2025-08-05T00:00:00+00:00,2025-08-08T00:00:00+00:00,oms,2025-08-08T01:00:00+00:00
O00673,C00729,P00592,9,4621.3739,41592.3651,pending,VND,2024-06-20T00:00:00+00:00,2024-06-22T00:00:00+00:00,2024-06-24T00:00:00+00:00,oms,2024-06-24T01:00:00+00:00
O00674,C00016,P00190,4,886.8884,3547.5536,cancelled,VND,2024-01-03T00:00:00+00:00,2024-01-04T00:00:00+00:00,2024-01-06T00:00:00+00:00,shopify,2024-01-06T01:00:00+00:00
O00675,C00473,P00445,7,581.9255,4073.4785,cancelled,VND,2024-01-31T00:00:00+00:00,2024-02-05T00:00:00+00:00,2024-02-15T00:00:00+00:00,shopify,2024-02-15T01:00:00+00:00
O00676,C00733,P00396,2,65.9084,131.8168,paid,VND,2024-03-26T00:00:00+00:00,2024-04-02T00:00:00+00:00,2024-04-07T00:00:00+00:00,shopify,2024-04-07T01:00:00+00:00
O00677,C00393,P00816,2,1450.9318,2901.8636,shipped,VND,2024-08-28T00:00:00+00:00,2024-09-02T00:00:00+00:00,2024-09-07T00:00:00+00:00,oms,2024-09-07T01:00:00+00:00
O00678,C00657,P00967,2,2952.2668,5904.5336,shipped,VND,2024-02-18T00:00:00+00:00,2024-02-25T00:00:00+00:00,2024-03-04T00:00:00+00:00,shopify,2024-03-04T01:00:00+00:00
O00679,C00802,P00770,9,3211.1575,28900.4175,delivered,VND,2024-07-18T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-26T00:00:00+00:00,shopify,2024-07-26T01:00:00+00:00
O00680,C00853,P00693,2,183.9974,367.9948,delivered,VND,2024-07-22T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,shopify,2024-07-29T01:00:00+00:00
O00681,C00938,P00187,1,1856.5908,1856.5908,delivered,VND,2024-10-12T00:00:00+00:00,2024-10-15T00:00:00+00:00,2024-10-25T00:00:00+00:00,shopify,2024-10-25T01:00:00+00:00
O00682,C00855,P00077,6,107.5303,645.1818,delivered,VND,2024-02-17T00:00:00+00:00,2024-02-21T00:00:00+00:00,2024-02-28T00:00:00+00:00,shopify,2024-02-28T01:00:00+00:00
O00683,C00276,P00095,2,75.0791,150.1582,shipped,VND,2025-10-24T00:00:00+00:00,2025-10-28T00:00:00+00:00,2025-11-03T00:00:00+00:00,oms,2025-11-03T01:00:00+00:00
O00684,C00726,P00093,4,4934.04,19736.16,cancelled,VND,2024-01-02T00:00:00+00:00,2024-01-09T00:00:00+00:00,2024-01-17T00:00:00+00:00,shopify,2024-01-17T01:00:00+00:00
O00685,C00103,P00409,10,4091.5451,40915.451,delivered,VND,2025-08-28T00:00:00+00:00,2025-08-31T00:00:00+00:00,2025-09-10T00:00:00+00:00,oms,2025-09-10T01:00:00+00:00
O00686,C00536,P00630,1,1842.7484,1842.7484,delivered,VND,2025-07-29T00:00:00+00:00,2025-08-05T00:00:00+00:00,2025-08-09T00:00:00+00:00,shopify,2025-08-09T01:00:00+00:00
O00687,C00562,P00208,5,2774.2658,13871.329,cancelled,VND,2025-01-21T00:00:00+00:00,2025-01-26T00:00:00+00:00,2025-02-05T00:00:00+00:00,shopify,2025-02-05T01:00:00+00:00
O00688,C00164,P00398,10,2300.9755,23009.755,cancelled,VND,2024-01-16T00:00:00+00:00,2024-01-21T00:00:00+00:00,2024-01-25T00:00:00+00:00,shopify,2024-01-25T01:00:00+00:00
O00689,C00572,P00569,9,4489.5534,40405.9806,cancelled,VND,2025-08-02T00:00:00+00:00,2025-08-03T00:00:00+00:00,2025-08-11T00:00:00+00:00,shopify,2025-08-11T01:00:00+00:00
O00690,C00801,P00630,2,1826.781,3653.562,delivered,VND,2025-01-14T00:00:00+00:00,2025-01-21T00:00:00+00:00,2025-01-31T00:00:00+00:00,oms,2025-01-31T01:00:00+00:00
O00691,C00372,P00465,2,2851.055,5702.11,paid,VND,2025-01-21T00:00:00+00:00,2025-01-22T00:00:00+00:00,2025-02-01T00:00:00+00:00,oms,2025-02-01T01:00:00+00:00
O00692,C00023,P00966,2,672.1782,1344.3564,cancelled,VND,2025-01-02T00:00:00+00:00,2025-01-06T00:00:00+00:00,2025-01-15T00:00:00+00:00,oms,2025-01-15T01:00:00+00:00
O00693,C00390,P00016,5,4889.1115,24445.5575,cancelled,VND,2025-07-20T00:00:00+00:00,2025-07-27T00:00:00+00:00,2025-07-28T00:00:00+00:00,shopify,2025-07-28T01:00:00+00:00
O00694,C00957,P00143,2,3921.9858,7843.9716,shipped,VND,2025-01-04T00:00:00+00:00,2025-01-07T00:00:00+00:00,2025-01-16T00:00:00+00:00,oms,2025-01-16T01:00:00+00:00
O00695,C00472,P00499,8,1461.0288,11688.2304,delivered,VND,2024-04-02T00:00:00+00:00,2024-04-08T00:00:00+00:00,2024-04-11T00:00:00+00:00,shopify,2024-04-11T01:00:00+00:00
O00696,C00395,P00617,3,3922.4512,11767.3536,paid,VND,2024-04-08T00:00:00+00:00,2024-04-13T00:00:00+00:00,2024-04-22T00:00:00+00:00,shopify,2024-04-22T01:00:00+00:00
O00697,C00095,P00624,10,2020.0365,20200.365,paid,VND,2024-05-21T00:00:00+00:00,2024-05-25T00:00:00+00:00,2024-05-30T00:00:00+00:00,oms,2024-05-30T01:00:00+00:00
O00698,C00145,P00618,8,1677.9945,13423.956,pending,VND,2025-08-24T00:00:00+00:00,2025-08-25T00:00:00+00:00,2025-09-02T00:00:00+00:00,shopify,2025-09-02T01:00:00+00:00
O00699,C00739,P00749,6,1339.3412,8036.0472,shipped,VND,2024-05-15T00:00:00+00:00,2024-05-16T00:00:00+00:00,2024-05-25T00:00:00+00:00,shopify,2024-05-25T01:00:00+00:00
O00700,C00382,P00498,1,1601.6126,1601.6126,cancelled,VND,2025-06-01T00:00:00+00:00,2025-06-03T00:00:00+00:00,2025-06-04T00:00:00+00:00,oms,2025-06-04T01:00:00+00:00
O00701,C00130,P00865,6,2489.7554,14938.5324,pending,VND,2024-01-01T00:00:00+00:00,2024-01-07T00:00:00+00:00,2024-01-17T00:00:00+00:00,oms,2024-01-17T01:00:00+00:00
O00702,C00065,P00648,7,1105.5909,7739.1363,pending,VND,2024-12-16T00:00:00+00:00,2024-12-20T00:00:00+00:00,2024-12-25T00:00:00+00:00,shopify,2024-12-25T01:00:00+00:00
O00703,C00176,P00217,3,1399.4462,4198.3386,paid,VND,2025-04-26T00:00:00+00:00,2025-04-28T00:00:00+00:00,2025-05-07T00:00:00+00:00,shopify,2025-05-07T01:00:00+00:00
O00704,C00909,P00739,5,35.2338,176.169,cancelled,VND,2024-04-01T00:00:00+00:00,2024-04-05T00:00:00+00:00,2024-04-14T00:00:00+00:00,oms,2024-04-14T01:00:00+00:00
O00705,C00165,P00706,5,3588.213,17941.065,delivered,VND,2024-09-03T00:00:00+00:00,2024-09-04T00:00:00+00:00,2024-09-07T00:00:00+00:00,oms,2024-09-07T01:00:00+00:00
O00706,C00399,P00965,9,4621.738,41595.642,pending,VND,2025-01-17T00:00:00+00:00,2025-01-18T00:00:00+00:00,2025-01-26T00:00:00+00:00,oms,2025-01-26T01:00:00+00:00
O00707,C00806,P00360,9,3210.9873,28898.8857,cancelled,VND,2024-03-01T00:00:00+00:00,2024-03-02T00:00:00+00:00,2024-03-04T00:00:00+00:00,shopify,2024-03-04T01:00:00+00:00
O00708,C00999,P00002,10,898.2213,8982.213,pending,VND,2025-04-19T00:00:00+00:00,2025-04-26T00:00:00+00:00,2025-04-28T00:00:00+00:00,shopify,2025-04-28T01:00:00+00:00
O00709,C00191,P00438,2,3740.1823,7480.3646,paid,VND,2024-02-14T00:00:00+00:00,2024-02-20T00:00:00+00:00,2024-02-26T00:00:00+00:00,shopify,2024-02-26T01:00:00+00:00
O00710,C00055,P00841,10,689.4598,6894.598,pending,VND,2024-02-14T00:00:00+00:00,2024-02-15T00:00:00+00:00,2024-02-23T00:00:00+00:00,shopify,2024-02-23T01:00:00+00:00
O00711,C00608,P00322,1,32.9715,32.9715,cancelled,VND,2025-05-10T00:00:00+00:00,2025-05-13T00:00:00+00:00,2025-05-15T00:00:00+00:00,shopify,2025-05-15T01:00:00+00:00
O00712,C00576,P00729,6,3498.6429,20991.8574,cancelled,VND,2024-08-20T00:00:00+00:00,2024-08-27T00:00:00+00:00,2024-08-30T00:00:00+00:00,shopify,2024-08-30T01:00:00+00:00
O00713,C00424,P00608,9,2869.6909,25827.2181,cancelled,VND,2025-02-26T00:00:00+00:00,2025-03-01T00:00:00+00:00,2025-03-04T00:00:00+00:00,shopify,2025-03-04T01:00:00+00:00
O00714,C00286,P00980,8,3832.2956,30658.3648,cancelled,VND,2025-02-27T00:00:00+00:00,2025-03-06T00:00:00+00:00,2025-03-08T00:00:00+00:00,oms,2025-03-08T01:00:00+00:00
O00715,C00486,P00208,5,4056.5746,20282.873,pending,VND,2024-03-25T00:00:00+00:00,2024-03-27T00:00:00+00:00,2024-03-29T00:00:00+00:00,shopify,2024-03-29T01:00:00+00:00
O00716,C00341,P00047,3,1765.4571,5296.3713,delivered,VND,2025-07-28T00:00:00+00:00,2025-08-03T00:00:00+00:00,2025-08-13T00:00:00+00:00,oms,2025-08-13T01:00:00+00:00
O00717,C00702,P00188,2,2346.6776,4693.3552,delivered,VND,2024-10-30T00:00:00+00:00,2024-11-01T00:00:00+00:00,2024-11-07T00:00:00+00:00,shopify,2024-11-07T01:00:00+00:00
O00718,C00537,P00783,4,1693.6016,6774.4064,pending,VND,2024-06-04T00:00:00+00:00,2024-06-08T00:00:00+00:00,2024-06-17T00:00:00+00:00,shopify,2024-06-17T01:00:00+00:00
O00719,C00883,P00280,9,2182.7544,19644.7896,cancelled,VND,2025-03-15T00:00:00+00:00,2025-03-19T00:00:00+00:00,2025-03-23T00:00:00+00:00,oms,2025-03-23T01:00:00+00:00
O00720,C00735,P00258,5,4655.4352,23277.176,shipped,VND,2025-05-30T00:00:00+00:00,2025-06-01T00:00:00+00:00,2025-06-10T00:00:00+00:00,oms,2025-06-10T01:00:00+00:00
O00721,C00326,P00820,4,1919.2991,7677.1964,delivered,VND,2025-10-07T00:00:00+00:00,2025-10-14T00:00:00+00:00,2025-10-19T00:00:00+00:00,oms,2025-10-19T01:00:00+00:00
O00722,C00554,P00049,6,1676.6226,10059.7356,shipped,VND,2025-04-01T00:00:00+00:00,2025-04-08T00:00:00+00:00,2025-04-16T00:00:00+00:00,oms,2025-04-16T01:00:00+00:00
O00723,C00403,P00369,8,3103.1744,24825.3952,delivered,VND,2024-12-26T00:00:00+00:00,2024-12-27T00:00:00+00:00,2025-01-02T00:00:00+00:00,oms,2025-01-02T01:00:00+00:00
O00724,C00211,P00579,3,3648.6408,10945.9224,cancelled,VND,2024-01-10T00:00:00+00:00,2024-01-15T00:00:00+00:00,2024-01-16T00:00:00+00:00,shopify,2024-01-16T01:00:00+00:00
O00725,C00924,P00785,6,544.6293,3267.7758,pending,VND,2025-05-20T00:00:00+00:00,2025-05-26T00:00:00+00:00,2025-05-31T00:00:00+00:00,oms,2025-05-31T01:00:00+00:00
O00726,C00911,P00240,2,4755.6995,9511.399,delivered,VND,2024-04-12T00:00:00+00:00,2024-04-16T00:00:00+00:00,2024-04-25T00:00:00+00:00,oms,2024-04-25T01:00:00+00:00
O00727,C00616,P00704,1,720.1978,720.1978,delivered,VND,2024-10-29T00:00:00+00:00,2024-11-04T00:00:00+00:00,2024-11-12T00:00:00+00:00,oms,2024-11-12T01:00:00+00:00
O00728,C00704,P00720,3,849.2685,2547.8055,shipped,VND,2024-01-25T00:00:00+00:00,2024-01-29T00:00:00+00:00,2024-02-08T00:00:00+00:00,oms,2024-02-08T01:00:00+00:00
O00729,C00323,P00838,5,3496.1767,17480.8835,pending,VND,2024-03-26T00:00:00+00:00,2024-04-01T00:00:00+00:00,2024-04-04T00:00:00+00:00,oms,2024-04-04T01:00:00+00:00
O00730,C00683,P00139,3,2194.3095,6582.9285,shipped,VND,2024-11-17T00:00:00+00:00,2024-11-24T00:00:00+00:00,2024-12-04T00:00:00+00:00,oms,2024-12-04T01:00:00+00:00
O00731,C00011,P00162,7,3800.1373,26600.9611,pending,VND,2024-02-21T00:00:00+00:00,2024-02-22T00:00:00+00:00,2024-02-28T00:00:00+00:00,shopify,2024-02-28T01:00:00+00:00
O00732,C00220,P00884,3,4533.4629,13600.3887,shipped,VND,2024-12-21T00:00:00+00:00,2024-12-28T00:00:00+00:00,2025-01-07T00:00:00+00:00,shopify,2025-01-07T01:00:00+00:00
O00733,C00649,P00912,10,1705.5236,17055.236,delivered,VND,2025-03-24T00:00:00+00:00,2025-03-27T00:00:00+00:00,2025-03-28T00:00:00+00:00,oms,2025-03-28T01:00:00+00:00
O00734,C00784,P00454,4,4224.1788,16896.7152,pending,VND,2025-04-19T00:00:00+00:00,2025-04-24T00:00:00+00:00,2025-05-03T00:00:00+00:00,shopify,2025-05-03T01:00:00+00:00
O00735,C00726,P00761,10,3373.6163,33736.163,pending,VND,2025-10-21T00:00:00+00:00,2025-10-22T00:00:00+00:00,2025-10-26T00:00:00+00:00,oms,2025-10-26T01:00:00+00:00
O00736,C00010,P00403,5,4787.3892,23936.946,pending,VND,2025-09-28T00:00:00+00:00,2025-09-30T00:00:00+00:00,2025-10-05T00:00:00+00:00,oms,2025-10-05T01:00:00+00:00
O00737,C00707,P00919,10,601.4023,6014.023,pending,VND,2024-10-11T00:00:00+00:00,2024-10-14T00:00:00+00:00,2024-10-17T00:00:00+00:00,oms,2024-10-17T01:00:00+00:00
O00738,C00439,P00047,9,3061.7576,27555.8184,cancelled,VND,2024-10-18T00:00:00+00:00,2024-10-19T00:00:00+00:00,2024-10-21T00:00:00+00:00,shopify,2024-10-21T01:00:00+00:00
O00739,C00642,P00629,2,4777.5047,9555.0094,cancelled,VND,2025-10-31T00:00:00+00:00,2025-11-03T00:00:00+00:00,2025-11-13T00:00:00+00:00,oms,2025-11-13T01:00:00+00:00
O00740,C00983,P00559,6,1737.0798,10422.4788,shipped,VND,2024-09-06T00:00:00+00:00,2024-09-09T00:00:00+00:00,2024-09-19T00:00:00+00:00,oms,2024-09-19T01:00:00+00:00
O00741,C00047,P00371,7,362.6018,2538.2126,cancelled,VND,2024-03-01T00:00:00+00:00,2024-03-05T00:00:00+00:00,2024-03-13T00:00:00+00:00,oms,2024-03-13T01:00:00+00:00
O00742,C00660,P00020,7,2860.2529,20021.7703,cancelled,VND,2025-07-14T00:00:00+00:00,2025-07-15T00:00:00+00:00,2025-07-17T00:00:00+00:00,shopify,2025-07-17T01:00:00+00:00
O00743,C00735,P00450,8,1321.212,10569.696,shipped,VND,2024-09-04T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-17T00:00:00+00:00,oms,2024-09-17T01:00:00+00:00
O00744,C00734,P00912,4,3314.4397,13257.7588,shipped,VND,2025-08-06T00:00:00+00:00,2025-08-13T00:00:00+00:00,2025-08-18T00:00:00+00:00,shopify,2025-08-18T01:00:00+00:00
O00745,C00883,P00231,1,23.8676,23.8676,paid,VND,2025-05-17T00:00:00+00:00,2025-05-21T00:00:00+00:00,2025-05-28T00:00:00+00:00,shopify,2025-05-28T01:00:00+00:00
O00746,C00336,P00009,4,811.7938,3247.1752,pending,VND,2024-12-22T00:00:00+00:00,2024-12-29T00:00:00+00:00,2024-12-30T00:00:00+00:00,shopify,2024-12-30T01:00:00+00:00
O00747,C00218,P00389,6,1282.9683,7697.8098,pending,VND,2025-02-04T00:00:00+00:00,2025-02-06T00:00:00+00:00,2025-02-11T00:00:00+00:00,shopify,2025-02-11T01:00:00+00:00
O00748,C00551,P00261,3,2914.7436,8744.2308,paid,VND,2025-10-04T00:00:00+00:00,2025-10-06T00:00:00+00:00,2025-10-16T00:00:00+00:00,oms,2025-10-16T01:00:00+00:00
O00749,C00809,P00227,5,1661.8396,8309.198,pending,VND,2024-04-07T00:00:00+00:00,2024-04-08T00:00:00+00:00,2024-04-09T00:00:00+00:00,oms,2024-04-09T01:00:00+00:00
O00750,C00659,P00917,7,4196.262,29373.834,pending,VND,2024-02-17T00:00:00+00:00,2024-02-20T00:00:00+00:00,2024-02-24T00:00:00+00:00,shopify,2024-02-24T01:00:00+00:00
O00751,C00523,P00260,4,79.583,318.332,delivered,VND,2024-04-29T00:00:00+00:00,2024-04-30T00:00:00+00:00,2024-05-07T00:00:00+00:00,shopify,2024-05-07T01:00:00+00:00
O00752,C00226,P00814,3,3085.1688,9255.5064,delivered,VND,2024-01-07T00:00:00+00:00,2024-01-10T00:00:00+00:00,2024-01-16T00:00:00+00:00,shopify,2024-01-16T01:00:00+00:00
O00753,C00773,P00898,10,2786.8529,27868.529,cancelled,VND,2025-07-10T00:00:00+00:00,2025-07-14T00:00:00+00:00,2025-07-20T00:00:00+00:00,oms,2025-07-20T01:00:00+00:00
O00754,C00090,P00176,10,3687.3638,36873.638,delivered,VND,2025-03-09T00:00:00+00:00,2025-03-12T00:00:00+00:00,2025-03-15T00:00:00+00:00,oms,2025-03-15T01:00:00+00:00
O00755,C00237,P00977,4,2101.2105,8404.842,paid,VND,2024-07-02T00:00:00+00:00,2024-07-09T00:00:00+00:00,2024-07-10T00:00:00+00:00,shopify,2024-07-10T01:00:00+00:00
O00756,C00379,P00363,9,940.8277,8467.4493,pending,VND,2024-09-18T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-30T00:00:00+00:00,oms,2024-09-30T01:00:00+00:00
O00757,C00002,P00930,8,581.5268,4652.2144,paid,VND,2024-12-18T00:00:00+00:00,2024-12-25T00:00:00+00:00,2024-12-28T00:00:00+00:00,oms,2024-12-28T01:00:00+00:00
O00758,C00186,P00194,7,3505.1159,24535.8113,paid,VND,2024-06-21T00:00:00+00:00,2024-06-22T00:00:00+00:00,2024-07-02T00:00:00+00:00,oms,2024-07-02T01:00:00+00:00
O00759,C00362,P00929,9,3930.525,35374.725,pending,VND,2025-06-18T00:00:00+00:00,2025-06-23T00:00:00+00:00,2025-07-01T00:00:00+00:00,shopify,2025-07-01T01:00:00+00:00
O00760,C00580,P00097,7,541.0159,3787.1113,paid,VND,2024-04-24T00:00:00+00:00,2024-04-29T00:00:00+00:00,2024-05-06T00:00:00+00:00,shopify,2024-05-06T01:00:00+00:00
O00761,C00341,P00564,9,416.9496,3752.5464,delivered,VND,2025-08-25T00:00:00+00:00,2025-08-28T00:00:00+00:00,2025-09-07T00:00:00+00:00,shopify,2025-09-07T01:00:00+00:00
O00762,C00172,P00721,2,1914.7816,3829.5632,shipped,VND,2025-06-13T00:00:00+00:00,2025-06-14T00:00:00+00:00,2025-06-15T00:00:00+00:00,oms,2025-06-15T01:00:00+00:00
O00763,C00491,P00548,10,4291.8197,42918.197,cancelled,VND,2024-03-09T00:00:00+00:00,2024-03-14T00:00:00+00:00,2024-03-21T00:00:00+00:00,oms,2024-03-21T01:00:00+00:00
O00764,C00521,P00931,10,2403.1634,24031.634,shipped,VND,2024-06-25T00:00:00+00:00,2024-07-02T00:00:00+00:00,2024-07-11T00:00:00+00:00,shopify,2024-07-11T01:00:00+00:00
O00765,C00985,P00904,5,4332.5009,21662.5045,paid,VND,2025-11-04T00:00:00+00:00,2025-11-05T00:00:00+00:00,2025-11-14T00:00:00+00:00,oms,2025-11-14T01:00:00+00:00
O00766,C00740,P00773,8,820.9427,6567.5416,paid,VND,2024-02-25T00:00:00+00:00,2024-02-27T00:00:00+00:00,2024-03-07T00:00:00+00:00,shopify,2024-03-07T01:00:00+00:00
O00767,C00550,P00131,4,684.9987,2739.9948,pending,VND,2024-06-08T00:00:00+00:00,2024-06-09T00:00:00+00:00,2024-06-14T00:00:00+00:00,shopify,2024-06-14T01:00:00+00:00
O00768,C00286,P00499,5,3277.6201,16388.1005,pending,VND,2024-05-14T00:00:00+00:00,2024-05-20T00:00:00+00:00,2024-05-29T00:00:00+00:00,oms,2024-05-29T01:00:00+00:00
O00769,C00432,P00998,6,2890.5989,17343.5934,paid,VND,2024-07-19T00:00:00+00:00,2024-07-25T00:00:00+00:00,2024-07-26T00:00:00+00:00,oms,2024-07-26T01:00:00+00:00
O00770,C00131,P00037,4,4893.5909,19574.3636,paid,VND,2024-10-10T00:00:00+00:00,2024-10-16T00:00:00+00:00,2024-10-19T00:00:00+00:00,oms,2024-10-19T01:00:00+00:00
O00771,C00134,P00735,8,2495.1548,19961.2384,paid,VND,2024-05-10T00:00:00+00:00,2024-05-16T00:00:00+00:00,2024-05-18T00:00:00+00:00,shopify,2024-05-18T01:00:00+00:00
O00772,C00736,P00199,1,4493.5706,4493.5706,delivered,VND,2024-05-13T00:00:00+00:00,2024-05-18T00:00:00+00:00,2024-05-20T00:00:00+00:00,shopify,2024-05-20T01:00:00+00:00
O00773,C00908,P00049,7,1274.7936,8923.5552,shipped,VND,2024-07-20T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,oms,2024-07-22T01:00:00+00:00
O00774,C00958,P00849,8,2290.0211,18320.1688,pending,VND,2024-12-30T00:00:00+00:00,2025-01-03T00:00:00+00:00,2025-01-13T00:00:00+00:00,oms,2025-01-13T01:00:00+00:00
O00775,C00136,P00787,2,3422.0971,6844.1942,pending,VND,2025-10-29T00:00:00+00:00,2025-10-31T00:00:00+00:00,2025-11-10T00:00:00+00:00,shopify,2025-11-10T01:00:00+00:00
O00776,C00700,P00905,2,2353.6855,4707.371,pending,VND,2025-01-22T00:00:00+00:00,2025-01-29T00:00:00+00:00,2025-02-08T00:00:00+00:00,oms,2025-02-08T01:00:00+00:00
O00777,C00597,P00768,9,1098.6671,9888.0039,cancelled,VND,2024-01-30T00:00:00+00:00,2024-02-02T00:00:00+00:00,2024-02-06T00:00:00+00:00,shopify,2024-02-06T01:00:00+00:00
O00778,C00069,P00635,7,1965.4915,13758.4405,paid,VND,2024-06-03T00:00:00+00:00,2024-06-08T00:00:00+00:00,2024-06-10T00:00:00+00:00,oms,2024-06-10T01:00:00+00:00
O00779,C00430,P00499,1,2510.4252,2510.4252,shipped,VND,2025-01-10T00:00:00+00:00,2025-01-14T00:00:00+00:00,2025-01-23T00:00:00+00:00,shopify,2025-01-23T01:00:00+00:00
O00780,C00862,P00993,7,2307.9178,16155.4246,delivered,VND,2024-02-11T00:00:00+00:00,2024-02-15T00:00:00+00:00,2024-02-19T00:00:00+00:00,oms,2024-02-19T01:00:00+00:00
O00781,C00087,P00585,9,4022.8675,36205.8075,shipped,VND,2025-01-05T00:00:00+00:00,2025-01-08T00:00:00+00:00,2025-01-09T00:00:00+00:00,shopify,2025-01-09T01:00:00+00:00
O00782,C00798,P00782,5,1509.5104,7547.552,delivered,VND,2024-02-07T00:00:00+00:00,2024-02-11T00:00:00+00:00,2024-02-18T00:00:00+00:00,oms,2024-02-18T01:00:00+00:00
O00783,C00702,P00314,10,3853.3491,38533.491,shipped,VND,2024-08-18T00:00:00+00:00,2024-08-23T00:00:00+00:00,2024-08-30T00:00:00+00:00,oms,2024-08-30T01:00:00+00:00
O00784,C00310,P00663,10,1890.8748,18908.748,paid,VND,2025-04-09T00:00:00+00:00,2025-04-11T00:00:00+00:00,2025-04-14T00:00:00+00:00,shopify,2025-04-14T01:00:00+00:00
O00785,C00138,P00445,2,451.4137,902.8274,delivered,VND,2024-05-30T00:00:00+00:00,2024-06-02T00:00:00+00:00,2024-06-06T00:00:00+00:00,oms,2024-06-06T01:00:00+00:00
O00786,C00942,P00849,6,4704.7833,28228.6998,shipped,VND,2025-07-22T00:00:00+00:00,2025-07-28T00:00:00+00:00,2025-08-03T00:00:00+00:00,oms,2025-08-03T01:00:00+00:00
O00787,C00104,P00696,9,4252.2503,38270.2527,delivered,VND,2025-10-13T00:00:00+00:00,2025-10-14T00:00:00+00:00,2025-10-23T00:00:00+00:00,oms,2025-10-23T01:00:00+00:00
O00788,C00758,P00638,7,746.1193,5222.8351,pending,VND,2024-09-02T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-13T00:00:00+00:00,shopify,2024-09-13T01:00:00+00:00
O00789,C00270,P00226,4,2802.931,11211.724,delivered,VND,2024-09-02T00:00:00+00:00,2024-09-04T00:00:00+00:00,2024-09-09T00:00:00+00:00,oms,2024-09-09T01:00:00+00:00
O00790,C00911,P00375,1,1829.7058,1829.7058,shipped,VND,2024-08-29T00:00:00+00:00,2024-08-31T00:00:00+00:00,2024-09-04T00:00:00+00:00,oms,2024-09-04T01:00:00+00:00
O00791,C00973,P00835,1,4046.4949,4046.4949,shipped,VND,2024-09-03T00:00:00+00:00,2024-09-04T00:00:00+00:00,2024-09-06T00:00:00+00:00,shopify,2024-09-06T01:00:00+00:00
O00792,C00416,P00029,6,4900.8878,29405.3268,delivered,VND,2024-09-30T00:00:00+00:00,2024-10-03T00:00:00+00:00,2024-10-11T00:00:00+00:00,shopify,2024-10-11T01:00:00+00:00
O00793,C00512,P00339,8,2012.8694,16102.9552,paid,VND,2024-10-01T00:00:00+00:00,2024-10-07T00:00:00+00:00,2024-10-13T00:00:00+00:00,shopify,2024-10-13T01:00:00+00:00
O00794,C00991,P00246,7,1859.8869,13019.2083,delivered,VND,2025-04-28T00:00:00+00:00,2025-05-05T00:00:00+00:00,2025-05-10T00:00:00+00:00,shopify,2025-05-10T01:00:00+00:00
O00795,C00954,P00746,10,3886.8345,38868.345,delivered,VND,2025-01-26T00:00:00+00:00,2025-02-02T00:00:00+00:00,2025-02-04T00:00:00+00:00,oms,2025-02-04T01:00:00+00:00
O00796,C00928,P00288,3,404.6025,1213.8075,pending,VND,2024-12-17T00:00:00+00:00,2024-12-20T00:00:00+00:00,2024-12-26T00:00:00+00:00,oms,2024-12-26T01:00:00+00:00
O00797,C00587,P00341,10,4586.1545,45861.545,shipped,VND,2024-11-09T00:00:00+00:00,2024-11-14T00:00:00+00:00,2024-11-16T00:00:00+00:00,oms,2024-11-16T01:00:00+00:00
O00798,C00779,P00409,10,721.5509,7215.509,delivered,VND,2025-01-15T00:00:00+00:00,2025-01-20T00:00:00+00:00,2025-01-27T00:00:00+00:00,shopify,2025-01-27T01:00:00+00:00
O00799,C00865,P00458,3,573.0799,1719.2397,shipped,VND,2024-09-02T00:00:00+00:00,2024-09-03T00:00:00+00:00,2024-09-11T00:00:00+00:00,oms,2024-09-11T01:00:00+00:00
O00800,C00246,P00377,10,4936.6227,49366.227,pending,VND,2024-09-29T00:00:00+00:00,2024-10-01T00:00:00+00:00,2024-10-08T00:00:00+00:00,shopify,2024-10-08T01:00:00+00:00
O00801,C00054,P00684,5,3256.8191,16284.0955,paid,VND,2025-08-20T00:00:00+00:00,2025-08-22T00:00:00+00:00,2025-08-26T00:00:00+00:00,shopify,2025-08-26T01:00:00+00:00
O00802,C00837,P00120,5,3885.9902,19429.951,delivered,VND,2024-11-12T00:00:00+00:00,2024-11-14T00:00:00+00:00,2024-11-15T00:00:00+00:00,shopify,2024-11-15T01:00:00+00:00
O00803,C00226,P00674,8,1137.7673,9102.1384,cancelled,VND,2025-11-28T00:00:00+00:00,2025-11-29T00:00:00+00:00,2025-11-30T00:00:00+00:00,oms,2025-11-30T01:00:00+00:00
